result.ruleId,result.message.text,result.message.markdown,location.uri,location.startLine,location.startColumn,location.endLine,location.endColumn,location.snippet,partialFingerprints.primaryLocationLineHash,rule.id,rule.name,rule.defaultLevel,rule.shortDescription,rule.fullDescription,rule.help.text,rule.help.markdown
javascript_react_dangerously_set_inner_html,Unsanitized user input in React inner HTML method (XSS),,apps/browser-extension-wallet/src/views/browser-view/features/dapp/explorer/components/ProjectDetail/AboutDapp/index.tsx,32,41,32,74,,f9534ff7309efe405b531f456d3e0904_0,javascript_react_dangerously_set_inner_html,javascript_react_dangerously_set_inner_html,error,Unsanitized user input in React inner HTML method (XSS),Unsanitized user input in React inner HTML method (XSS),"## Description

Using React's dangerouslySetInnerHTML with unsanitized data can introduce Cross-Site Scripting (XSS) vulnerabilities. This occurs when external input is embedded directly into the HTML without proper sanitization, allowing attackers to inject malicious scripts.

## Remediations

- **Do** sanitize data before using it with dangerouslySetInnerHTML. This step is crucial to prevent XSS attacks by ensuring that the input does not contain harmful scripts.
```javascript
<div dangerouslySetInnerHTML={{__html: sanitize(data)}} />
```

## References

- [OWASP Cross-Site Scripting (XSS) Cheatsheet](https://cheatsheetseries.owasp.org/cheatsheets/Cross_Site_Scripting_Prevention_Cheat_Sheet.html)","## Description

Using React's dangerouslySetInnerHTML with unsanitized data can introduce Cross-Site Scripting (XSS) vulnerabilities. This occurs when external input is embedded directly into the HTML without proper sanitization, allowing attackers to inject malicious scripts.

## Remediations

- **Do** sanitize data before using it with dangerouslySetInnerHTML. This step is crucial to prevent XSS attacks by ensuring that the input does not contain harmful scripts.
```javascript
<div dangerouslySetInnerHTML={{__html: sanitize(data)}} />
```

## References

- [OWASP Cross-Site Scripting (XSS) Cheatsheet](https://cheatsheetseries.owasp.org/cheatsheets/Cross_Site_Scripting_Prevention_Cheat_Sheet.html)"
javascript_lang_dynamic_regex,Unsanitized dynamic input in regular expression,,packages/core/src/ui/utils/word-list-search.ts,23,30,23,67,,27aa5e82c214e1d68978d490b1f3af5a_0,javascript_lang_dynamic_regex,javascript_lang_dynamic_regex,error,Unsanitized dynamic input in regular expression,Unsanitized dynamic input in regular expression,"## Description

Creating regular expressions from dynamic input can lead to a vulnerability known as Regular Expression Denial of Service (ReDoS). This issue arises because some regular expressions can be processed with exponential time complexity. When attackers exploit this, it can significantly drain CPU resources, effectively causing a denial of service.

## Remediations

- **Do** validate all dynamic and user-supplied input against a strict safelist of allowed characters before using it in regular expressions. This step helps prevent attackers from injecting malicious patterns.
- **Do** restrict the length of input that can be processed. Limiting input size is a straightforward way to mitigate many ReDoS vulnerabilities.
- **Do** implement timeouts for regular expression evaluation to avoid excessive resource consumption. This can be achieved using JavaScript environments or libraries that allow setting execution time limits.
- **Do** simplify complex regular expressions to reduce the risk of catastrophic backtracking. Breaking down expressions into simpler parts makes them safer and more manageable.
- **Do not** directly concatenate user input into regular expressions. This practice can introduce unsafe patterns and lead to vulnerabilities.
  ```javascript
  var dynamicRegex = new RegExp('^' + userInput); // unsafe
  ```

## References

- [OWASP Regular expression Denial of Service - ReDoS](https://owasp.org/www-community/attacks/Regular_expression_Denial_of_Service_-_ReDoS)","## Description

Creating regular expressions from dynamic input can lead to a vulnerability known as Regular Expression Denial of Service (ReDoS). This issue arises because some regular expressions can be processed with exponential time complexity. When attackers exploit this, it can significantly drain CPU resources, effectively causing a denial of service.

## Remediations

- **Do** validate all dynamic and user-supplied input against a strict safelist of allowed characters before using it in regular expressions. This step helps prevent attackers from injecting malicious patterns.
- **Do** restrict the length of input that can be processed. Limiting input size is a straightforward way to mitigate many ReDoS vulnerabilities.
- **Do** implement timeouts for regular expression evaluation to avoid excessive resource consumption. This can be achieved using JavaScript environments or libraries that allow setting execution time limits.
- **Do** simplify complex regular expressions to reduce the risk of catastrophic backtracking. Breaking down expressions into simpler parts makes them safer and more manageable.
- **Do not** directly concatenate user input into regular expressions. This practice can introduce unsafe patterns and lead to vulnerabilities.
  ```javascript
  var dynamicRegex = new RegExp('^' + userInput); // unsafe
  ```

## References

- [OWASP Regular expression Denial of Service - ReDoS](https://owasp.org/www-community/attacks/Regular_expression_Denial_of_Service_-_ReDoS)"
javascript_lang_message_handler_origin,Missing origin check in message handler,,apps/browser-extension-wallet/src/lib/scripts/trezor/trezor-content-script.ts,15,1,20,3,,e9786fd6c05a5939f1a7fb4953de9622_0,javascript_lang_message_handler_origin,javascript_lang_message_handler_origin,error,Missing origin check in message handler,Missing origin check in message handler,"## Description

Failing to verify the origin of message events can expose your application to Cross-Site Scripting (XSS) attacks. This vulnerability arises when an application processes messages without confirming if they come from a trusted source.

## Remediations

- **Do not** add message event listeners without checking the origin of the messages. This approach leaves your application vulnerable to malicious inputs.
  ```javascript
  window.addEventListener('message', (event) => {
    actOnMessage(event.data) // unsafe
  })
  ```
- **Do** validate the origin of incoming messages before processing them. Ensure that the message comes from a trusted source by comparing the event's origin with a predefined list of allowed origins.
  ```javascript
  window.addEventListener('message', (event) => {
    if (event.origin != 'https://myapp.example.com') {
      throw new Error('invalid origin')
    }

    actOnMessage(event.data)
  })
  ```

## References

- [OWASP Cross-Site Scripting (XSS) Cheatsheet](https://cheatsheetseries.owasp.org/cheatsheets/Cross_Site_Scripting_Prevention_Cheat_Sheet.html)","## Description

Failing to verify the origin of message events can expose your application to Cross-Site Scripting (XSS) attacks. This vulnerability arises when an application processes messages without confirming if they come from a trusted source.

## Remediations

- **Do not** add message event listeners without checking the origin of the messages. This approach leaves your application vulnerable to malicious inputs.
  ```javascript
  window.addEventListener('message', (event) => {
    actOnMessage(event.data) // unsafe
  })
  ```
- **Do** validate the origin of incoming messages before processing them. Ensure that the message comes from a trusted source by comparing the event's origin with a predefined list of allowed origins.
  ```javascript
  window.addEventListener('message', (event) => {
    if (event.origin != 'https://myapp.example.com') {
      throw new Error('invalid origin')
    }

    actOnMessage(event.data)
  })
  ```

## References

- [OWASP Cross-Site Scripting (XSS) Cheatsheet](https://cheatsheetseries.owasp.org/cheatsheets/Cross_Site_Scripting_Prevention_Cheat_Sheet.html)"
javascript_lang_message_handler_origin,Missing origin check in message handler,,apps/browser-extension-wallet/src/lib/scripts/trezor/trezor-usb-permissions.ts,47,1,65,3,,e6790d2d235856cce8795fb59f1ab5a6_0,javascript_lang_message_handler_origin,javascript_lang_message_handler_origin,error,Missing origin check in message handler,Missing origin check in message handler,"## Description

Failing to verify the origin of message events can expose your application to Cross-Site Scripting (XSS) attacks. This vulnerability arises when an application processes messages without confirming if they come from a trusted source.

## Remediations

- **Do not** add message event listeners without checking the origin of the messages. This approach leaves your application vulnerable to malicious inputs.
  ```javascript
  window.addEventListener('message', (event) => {
    actOnMessage(event.data) // unsafe
  })
  ```
- **Do** validate the origin of incoming messages before processing them. Ensure that the message comes from a trusted source by comparing the event's origin with a predefined list of allowed origins.
  ```javascript
  window.addEventListener('message', (event) => {
    if (event.origin != 'https://myapp.example.com') {
      throw new Error('invalid origin')
    }

    actOnMessage(event.data)
  })
  ```

## References

- [OWASP Cross-Site Scripting (XSS) Cheatsheet](https://cheatsheetseries.owasp.org/cheatsheets/Cross_Site_Scripting_Prevention_Cheat_Sheet.html)","## Description

Failing to verify the origin of message events can expose your application to Cross-Site Scripting (XSS) attacks. This vulnerability arises when an application processes messages without confirming if they come from a trusted source.

## Remediations

- **Do not** add message event listeners without checking the origin of the messages. This approach leaves your application vulnerable to malicious inputs.
  ```javascript
  window.addEventListener('message', (event) => {
    actOnMessage(event.data) // unsafe
  })
  ```
- **Do** validate the origin of incoming messages before processing them. Ensure that the message comes from a trusted source by comparing the event's origin with a predefined list of allowed origins.
  ```javascript
  window.addEventListener('message', (event) => {
    if (event.origin != 'https://myapp.example.com') {
      throw new Error('invalid origin')
    }

    actOnMessage(event.data)
  })
  ```

## References

- [OWASP Cross-Site Scripting (XSS) Cheatsheet](https://cheatsheetseries.owasp.org/cheatsheets/Cross_Site_Scripting_Prevention_Cheat_Sheet.html)"
javascript_lang_observable_timing,Observable Timing Discrepancy,,apps/browser-extension-wallet/src/popup.tsx,72,13,72,73,,7ead90b6fa4a8305d373d610068d1752_0,javascript_lang_observable_timing,javascript_lang_observable_timing,error,Observable Timing Discrepancy,Observable Timing Discrepancy,"## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)","## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)"
javascript_lang_observable_timing,Observable Timing Discrepancy,,apps/browser-extension-wallet/src/stores/slices/wallet-activities-slice.ts,179,9,179,53,,b3fb1a0f4434e7ac4602aecf034cadec_0,javascript_lang_observable_timing,javascript_lang_observable_timing,error,Observable Timing Discrepancy,Observable Timing Discrepancy,"## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)","## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)"
javascript_lang_observable_timing,Observable Timing Discrepancy,,apps/browser-extension-wallet/src/views/browser-view/index.tsx,63,13,63,73,,2c4a8b255c6e6da6c7bfa33e5148b624_0,javascript_lang_observable_timing,javascript_lang_observable_timing,error,Observable Timing Discrepancy,Observable Timing Discrepancy,"## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)","## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)"
javascript_lang_observable_timing,Observable Timing Discrepancy,,packages/bitcoin/src/wallet/lib/common/address.ts,213,9,213,60,,e26edf315e86bed5cabbc12cfaf3201a_0,javascript_lang_observable_timing,javascript_lang_observable_timing,error,Observable Timing Discrepancy,Observable Timing Discrepancy,"## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)","## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)"
javascript_lang_observable_timing,Observable Timing Discrepancy,,packages/bitcoin/src/wallet/lib/wallet/BitcoinSigner.ts,27,9,27,27,,48121cb6c8b98cbbcf9a89ba88f279fa_0,javascript_lang_observable_timing,javascript_lang_observable_timing,error,Observable Timing Discrepancy,Observable Timing Discrepancy,"## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)","## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)"
javascript_lang_observable_timing,Observable Timing Discrepancy,,packages/bitcoin/src/wallet/lib/wallet/BitcoinWallet.ts,232,57,232,101,,80f80ad4c14ff5216be0a682de138903_0,javascript_lang_observable_timing,javascript_lang_observable_timing,error,Observable Timing Discrepancy,Observable Timing Discrepancy,"## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)","## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)"
javascript_lang_observable_timing,Observable Timing Discrepancy,,packages/bitcoin/src/wallet/lib/wallet/BitcoinWallet.ts,273,42,273,91,,80f80ad4c14ff5216be0a682de138903_1,javascript_lang_observable_timing,javascript_lang_observable_timing,error,Observable Timing Discrepancy,Observable Timing Discrepancy,"## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)","## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)"
javascript_lang_observable_timing,Observable Timing Discrepancy,,packages/bitcoin/src/wallet/lib/wallet/BitcoinWallet.ts,336,11,336,63,,80f80ad4c14ff5216be0a682de138903_2,javascript_lang_observable_timing,javascript_lang_observable_timing,error,Observable Timing Discrepancy,Observable Timing Discrepancy,"## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)","## Description

Observable Timing Discrepancy occurs when the time it takes for certain operations to complete can be measured and observed by attackers. This vulnerability is particularly concerning when operations involve sensitive information, such as password checks or secret comparisons. If attackers can analyze how long these operations take, they might be able to deduce confidential details, putting your data at risk.

## Remediations

- **Do** implement algorithms that process sensitive information in constant time. This approach helps prevent attackers from guessing secrets based on the duration of operations.
- **Do** use built-in security features and cryptographic libraries that offer functions safe from timing attacks for comparing secret values.
- **Do not** use direct string comparisons for sensitive information, as this can lead to early termination of the function if a mismatch is found, revealing timing information.
  ```javascript
    if (apiToken === ""zDE9ET!TDq2uZx2oM!FD2"") { // unsafe
      ...
    }
  ```
- **Do not** design application logic that changes execution paths in a manner that could introduce timing discrepancies based on user input or secret values.

## References

- [OWASP Guide to Cryptography](https://cheatsheetseries.owasp.org/cheatsheets/Cryptographic_Storage_Cheat_Sheet.html)
- [MDN Web Docs on SubtleCrypto API](https://developer.mozilla.org/en-US/docs/Web/API/SubtleCrypto)"
